Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
Euro Area,Services Sentiment,1999-10-31T00:00:00,31.1,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,1999-11-30T00:00:00,33,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,1999-12-31T00:00:00,32.3,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2000-01-31T00:00:00,30.8,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2000-02-29T00:00:00,34.6,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2000-03-31T00:00:00,35.9,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2000-04-30T00:00:00,29,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2000-05-31T00:00:00,30.5,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2000-06-30T00:00:00,28.5,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2000-07-31T00:00:00,29.5,Monthly,EUROAREASERSEN,2023-01-30T10:58:00
Euro Area,Services Sentiment,2000-08-31T00:00:00,30.7,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2000-09-30T00:00:00,28.6,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2000-10-31T00:00:00,31.8,Monthly,EUROAREASERSEN,2023-01-30T10:58:00
Euro Area,Services Sentiment,2000-11-30T00:00:00,28.2,Monthly,EUROAREASERSEN,2023-01-30T10:58:00
Euro Area,Services Sentiment,2000-12-31T00:00:00,27.5,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2001-01-31T00:00:00,27,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2001-02-28T00:00:00,22.8,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2001-03-31T00:00:00,20.4,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2001-04-30T00:00:00,18.3,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2001-05-31T00:00:00,14.5,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2001-06-30T00:00:00,16.6,Monthly,EUROAREASERSEN,2023-01-30T10:58:00
Euro Area,Services Sentiment,2001-07-31T00:00:00,14.6,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2001-08-31T00:00:00,11.7,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2001-09-30T00:00:00,7.9,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2001-10-31T00:00:00,0.3,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2001-11-30T00:00:00,-6.9,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2001-12-31T00:00:00,-4.6,Monthly,EUROAREASERSEN,2022-09-29T09:28:00
Euro Area,Services Sentiment,2002-01-31T00:00:00,3.5,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2002-02-28T00:00:00,4,Monthly,EUROAREASERSEN,2023-01-30T10:58:00
Euro Area,Services Sentiment,2002-03-31T00:00:00,7.4,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2002-04-30T00:00:00,6.8,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2002-05-31T00:00:00,5.1,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2002-06-30T00:00:00,2.2,Monthly,EUROAREASERSEN,2023-01-30T10:58:00
Euro Area,Services Sentiment,2002-07-31T00:00:00,-1.1,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2002-08-31T00:00:00,-6.6,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2002-09-30T00:00:00,-3.3,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2002-10-31T00:00:00,-6.2,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2002-11-30T00:00:00,-5.1,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2002-12-31T00:00:00,-4.9,Monthly,EUROAREASERSEN,2023-01-30T10:58:00
Euro Area,Services Sentiment,2003-01-31T00:00:00,-3.6,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2003-02-28T00:00:00,-3.2,Monthly,EUROAREASERSEN,2023-01-30T10:58:00
Euro Area,Services Sentiment,2003-03-31T00:00:00,-4.2,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2003-04-30T00:00:00,-3,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2003-05-31T00:00:00,-3.5,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2003-06-30T00:00:00,-1.3,Monthly,EUROAREASERSEN,2023-01-30T10:58:00
Euro Area,Services Sentiment,2003-07-31T00:00:00,0.7,Monthly,EUROAREASERSEN,2023-01-30T10:58:00
Euro Area,Services Sentiment,2003-08-31T00:00:00,2.7,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2003-09-30T00:00:00,3.7,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2003-10-31T00:00:00,5.9,Monthly,EUROAREASERSEN,2023-01-30T10:58:00
Euro Area,Services Sentiment,2003-11-30T00:00:00,5.6,Monthly,EUROAREASERSEN,2023-01-30T10:58:00
Euro Area,Services Sentiment,2003-12-31T00:00:00,9,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2004-01-31T00:00:00,6.6,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2004-02-29T00:00:00,10.4,Monthly,EUROAREASERSEN,2023-01-30T10:58:00
Euro Area,Services Sentiment,2004-03-31T00:00:00,7,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2004-04-30T00:00:00,6.4,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2004-05-31T00:00:00,5.8,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2004-06-30T00:00:00,7.4,Monthly,EUROAREASERSEN,2023-01-30T10:58:00
Euro Area,Services Sentiment,2004-07-31T00:00:00,8.3,Monthly,EUROAREASERSEN,2023-01-30T10:58:00
Euro Area,Services Sentiment,2004-08-31T00:00:00,5.4,Monthly,EUROAREASERSEN,2023-01-30T10:58:00
Euro Area,Services Sentiment,2004-09-30T00:00:00,8.8,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2004-10-31T00:00:00,8.2,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2004-11-30T00:00:00,8,Monthly,EUROAREASERSEN,2023-01-30T10:58:00
Euro Area,Services Sentiment,2004-12-31T00:00:00,6.1,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2005-01-31T00:00:00,9.5,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2005-02-28T00:00:00,6.7,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2005-03-31T00:00:00,7.1,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2005-04-30T00:00:00,8.6,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2005-05-31T00:00:00,9.3,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2005-06-30T00:00:00,8.9,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2005-07-31T00:00:00,9.8,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2005-08-31T00:00:00,9.2,Monthly,EUROAREASERSEN,2023-01-30T10:58:00
Euro Area,Services Sentiment,2005-09-30T00:00:00,10.6,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2005-10-31T00:00:00,12.8,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2005-11-30T00:00:00,13.5,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2005-12-31T00:00:00,13.7,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2006-01-31T00:00:00,15.3,Monthly,EUROAREASERSEN,2023-01-30T10:58:00
Euro Area,Services Sentiment,2006-02-28T00:00:00,12.7,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2006-03-31T00:00:00,14.5,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2006-04-30T00:00:00,16.1,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2006-05-31T00:00:00,17.3,Monthly,EUROAREASERSEN,2023-01-30T10:58:00
Euro Area,Services Sentiment,2006-06-30T00:00:00,16.5,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2006-07-31T00:00:00,16,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2006-08-31T00:00:00,17.4,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2006-09-30T00:00:00,16,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2006-10-31T00:00:00,17.9,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2006-11-30T00:00:00,17.4,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2006-12-31T00:00:00,19.1,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2007-01-31T00:00:00,18,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2007-02-28T00:00:00,17.4,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2007-03-31T00:00:00,19.4,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2007-04-30T00:00:00,19.8,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2007-05-31T00:00:00,17.6,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2007-06-30T00:00:00,17.3,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2007-07-31T00:00:00,17.1,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2007-08-31T00:00:00,17.5,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2007-09-30T00:00:00,15.1,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2007-10-31T00:00:00,14.8,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2007-11-30T00:00:00,12.6,Monthly,EUROAREASERSEN,2023-01-30T10:58:00
Euro Area,Services Sentiment,2007-12-31T00:00:00,12.2,Monthly,EUROAREASERSEN,2023-01-30T10:58:00
Euro Area,Services Sentiment,2008-01-31T00:00:00,11.8,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2008-02-29T00:00:00,10.3,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2008-03-31T00:00:00,8.7,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2008-04-30T00:00:00,7.5,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2008-05-31T00:00:00,8.2,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2008-06-30T00:00:00,5.3,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2008-07-31T00:00:00,1.8,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2008-08-31T00:00:00,-2.6,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2008-09-30T00:00:00,-2.9,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2008-10-31T00:00:00,-7.7,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2008-11-30T00:00:00,-11.2,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2008-12-31T00:00:00,-16.7,Monthly,EUROAREASERSEN,2023-01-30T10:58:00
Euro Area,Services Sentiment,2009-01-31T00:00:00,-18.7,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2009-02-28T00:00:00,-20.4,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2009-03-31T00:00:00,-23.5,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2009-04-30T00:00:00,-22.8,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2009-05-31T00:00:00,-19,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2009-06-30T00:00:00,-16.7,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2009-07-31T00:00:00,-14.7,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2009-08-31T00:00:00,-8.1,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2009-09-30T00:00:00,-5.9,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2009-10-31T00:00:00,-5.3,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2009-11-30T00:00:00,-3.7,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2009-12-31T00:00:00,-1.7,Monthly,EUROAREASERSEN,2023-01-30T10:58:00
Euro Area,Services Sentiment,2010-01-31T00:00:00,-0.3,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2010-02-28T00:00:00,-0.1,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2010-03-31T00:00:00,0.5,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2010-04-30T00:00:00,5.3,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2010-05-31T00:00:00,2.9,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2010-06-30T00:00:00,2.8,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2010-07-31T00:00:00,4.9,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2010-08-31T00:00:00,5.5,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2010-09-30T00:00:00,7.2,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2010-10-31T00:00:00,7.3,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2010-11-30T00:00:00,7.6,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2010-12-31T00:00:00,7.2,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2011-01-31T00:00:00,6.8,Monthly,EUROAREASERSEN,2023-01-30T10:58:00
Euro Area,Services Sentiment,2011-02-28T00:00:00,8.5,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2011-03-31T00:00:00,7.2,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2011-04-30T00:00:00,7.5,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2011-05-31T00:00:00,8.2,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2011-06-30T00:00:00,8.4,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2011-07-31T00:00:00,7.1,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2011-08-31T00:00:00,5.1,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2011-09-30T00:00:00,1.5,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2011-10-31T00:00:00,1.4,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2011-11-30T00:00:00,0,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2011-12-31T00:00:00,-2.2,Monthly,EUROAREASERSEN,2023-01-30T10:58:00
Euro Area,Services Sentiment,2012-01-31T00:00:00,-2.6,Monthly,EUROAREASERSEN,2023-01-30T10:58:00
Euro Area,Services Sentiment,2012-02-29T00:00:00,-1.8,Monthly,EUROAREASERSEN,2023-01-30T10:58:00
Euro Area,Services Sentiment,2012-03-31T00:00:00,-0.6,Monthly,EUROAREASERSEN,2023-06-29T09:25:00
Euro Area,Services Sentiment,2012-04-30T00:00:00,-1.7,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2012-05-31T00:00:00,-3,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2012-06-30T00:00:00,-4.7,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2012-07-31T00:00:00,-5.9,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2012-08-31T00:00:00,-6.9,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2012-09-30T00:00:00,-8.4,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2012-10-31T00:00:00,-7.5,Monthly,EUROAREASERSEN,2022-09-29T09:28:00
Euro Area,Services Sentiment,2012-11-30T00:00:00,-7.7,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2012-12-31T00:00:00,-7,Monthly,EUROAREASERSEN,2022-09-29T09:28:00
Euro Area,Services Sentiment,2013-01-31T00:00:00,-5.3,Monthly,EUROAREASERSEN,2023-01-30T10:58:00
Euro Area,Services Sentiment,2013-02-28T00:00:00,-5.9,Monthly,EUROAREASERSEN,2023-01-30T10:58:00
Euro Area,Services Sentiment,2013-03-31T00:00:00,-5.7,Monthly,EUROAREASERSEN,2024-04-29T10:09:00
Euro Area,Services Sentiment,2013-04-30T00:00:00,-8.1,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2013-05-31T00:00:00,-6.8,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2013-06-30T00:00:00,-5.3,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2013-07-31T00:00:00,-4.2,Monthly,EUROAREASERSEN,2023-01-30T10:58:00
Euro Area,Services Sentiment,2013-08-31T00:00:00,-1.6,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2013-09-30T00:00:00,0.3,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2013-10-31T00:00:00,0.3,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2013-11-30T00:00:00,2.2,Monthly,EUROAREASERSEN,2022-09-29T09:28:00
Euro Area,Services Sentiment,2013-12-31T00:00:00,2.4,Monthly,EUROAREASERSEN,2023-01-30T10:58:00
Euro Area,Services Sentiment,2014-01-31T00:00:00,3.8,Monthly,EUROAREASERSEN,2023-01-30T10:58:00
Euro Area,Services Sentiment,2014-02-28T00:00:00,3.5,Monthly,EUROAREASERSEN,2023-01-30T10:58:00
Euro Area,Services Sentiment,2014-03-31T00:00:00,5.9,Monthly,EUROAREASERSEN,2023-01-30T10:58:00
Euro Area,Services Sentiment,2014-04-30T00:00:00,5.1,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
Euro Area,Services Sentiment,2014-05-31T00:00:00,4.8,Monthly,EUROAREASERSEN,2023-01-30T10:58:00
Euro Area,Services Sentiment,2014-06-30T00:00:00,5.2,Monthly,EUROAREASERSEN,2024-01-30T11:21:00
